Label,Latitude,Longitude
6584,30.2375001,-97.7284148
6585,30.31774,-97.7185326
6586,30.4013135,-97.6722099
6587,30.2471732,-97.7658764
6588,30.2710143,-97.7109133
6589,30.3168095,-97.6632513
6590,30.2661932,-97.7439266
6592,30.2749409,-97.6963919
6593,30.2143969,-97.682445
6594,30.502053,-97.6560003
6596,30.2175157,-97.6992294
6597,30.20513,-97.8369019
6599,30.2694871,-97.6840059
6600,30.2785648,-97.6849989
6602,30.3972153,-97.7314828
6603,30.2369872,-97.7552637
6604,30.2904883,-97.7617294
6605,30.3732178,-97.6973938
6606,30.2588207,-97.7170518
6607,30.2683412,-97.7346866
6610,30.2502951,-97.7598567
6613,30.3513695,-97.6931704
6614,30.2160337,-97.7352007
6617,30.2155915,-97.7204964
6618,30.3711016,-97.7299289
6619,30.4061569,-97.7236262
6622,30.2380496,-97.7441205
6623,30.2214642,-97.7777772
6625,30.2598922,-97.7281973
6626,30.2634383,-97.7358229
6627,30.3711557,-97.7138078
6628,30.1565637,-97.7994759
6629,30.2575378,-97.6771609
6630,30.3777684,-97.6782586
6633,30.2686537,-97.7430558
6634,30.2771343,-97.7640149
6636,30.3784813,-97.6842693
6637,30.3825669,-97.7105634
6639,30.3203334,-97.6717421
6641,30.3491251,-97.7362714
6642,30.3589135,-97.7836817
6645,30.2678985,-97.7515645
6648,30.3294801,-97.6756623
6649,30.2323889,-97.7762719
6650,30.3350674,-97.6970314
6651,30.2664053,-97.7229361
6652,30.3998323,-97.7322276
6653,30.3553978,-97.7011441
6654,30.2963666,-97.6268508
6656,30.1834263,-97.7481642
6657,30.2578175,-97.7141262
6659,30.2023888,-97.7485086
6662,30.3716308,-97.6728798
6663,30.192994,-97.7770263
6665,30.2808529,-97.7299513
6667,30.1635258,-97.7434615
6669,30.2546347,-97.7348939
6676,30.4177734,-97.7448847
6677,30.1598364,-97.7882368
6680,30.3587544,-97.6842339
6681,30.2258416,-97.8712264
6683,30.1827821,-97.7920898
6684,30.2670262,-97.7575572
6686,30.4138894,-97.7265235
6691,30.3027179,-97.7455362
6692,30.215771,-97.749813
6694,30.3592292,-97.692987
6695,30.2180106,-97.7453607
6696,30.3196131,-97.7452416
6697,30.2529088,-97.6845969
6699,30.3207285,-97.7061002
6700,30.4789121,-97.7741073
6701,30.2214535,-97.669542
6702,30.3255884,-97.687237
6703,30.2050058,-97.8040854
6705,30.2365341,-97.7401733
6708,30.2626874,-97.706013
6710,30.3503122,-97.6979277
6711,30.2539982,-97.7059802
6713,30.2574239,-97.7063178
6717,30.1742993,-97.7963551
6718,30.3114234,-97.7148142
6719,30.1694172,-97.7399357
6720,30.3354511,-97.7047354
6721,30.1940109,-97.7695592
6722,30.2742858,-97.7415263
6724,30.3367101,-97.68892
6726,30.3893074,-97.7223912
6727,30.2717915,-97.7381457
6728,30.2648132,-97.7398858
6730,30.4018357,-97.7456109
6732,30.2608809,-97.7093921
6734,30.1877003,-97.7936478
6735,30.2028872,-97.6345549
6737,30.2587812,-97.710276
6738,30.1945214,-97.7563557
6739,30.3839179,-97.7162464
6741,30.2424076,-97.7549606
6742,30.2243486,-97.7858846
6743,30.2656007,-97.7399249
6745,30.1793773,-97.7833853
6746,30.2858999,-97.6709137
6747,30.3320381,-97.6353654
6749,30.2659478,-97.7339842
6750,30.2313988,-97.7892586
6751,30.2683983,-97.7295076
6754,30.257003,-97.704704
6755,30.2619915,-97.7339196
6756,30.2738312,-97.7090559
6757,30.3280023,-97.7047069
6758,30.3485762,-97.6760463
6759,30.2116293,-97.7554275
6760,30.2219683,-97.8258226
6761,30.353925,-97.7124966
6762,30.4423786,-97.7778327
6765,30.231604,-97.7364383
6767,30.2589928,-97.7387685
6769,30.3410539,-97.6988497
6773,30.2998093,-97.7172846
6774,30.2849215,-97.6523474
6775,30.3999061,-97.7458086
6777,30.347336,-97.6707561
6778,30.2026973,-97.730471
6782,30.3628278,-97.6975857
6783,30.2481781,-97.7342851
6784,30.4091704,-97.6677822
6785,30.2005667,-97.7908874
6786,30.3051096,-97.65734
6787,30.3484444,-97.7125472
6788,30.3569413,-97.7146061
6790,30.2510771,-97.749106
6791,30.1885709,-97.7730087
6792,30.3471845,-97.7058173
6794,30.3109987,-97.7101849
6795,30.2645804,-97.7932034
6796,30.2705982,-97.6963996
6798,30.2854298,-97.7036954
6801,30.2252047,-97.7074823
6802,30.3592286,-97.6838879
6803,30.4029071,-97.6733272
6807,30.3316929,-97.6981192
6808,30.1743196,-97.7657829
6810,30.1889838,-97.7586245
6811,30.4366421,-97.7682214
6812,30.2866865,-97.7172536
6813,30.2676972,-97.7327679
6815,30.3254133,-97.7051991
6819,30.1958544,-97.7539898
6821,30.3566614,-97.6906375
6822,30.1851023,-97.8465208
6824,30.2915736,-97.7208768
6826,30.3299363,-97.6964234
6828,30.2676806,-97.7402302
6830,30.2751774,-97.7523141
6831,30.2026824,-97.7979972
6833,30.2220877,-97.7410583
6834,30.2364212,-97.7948151
6835,30.2638466,-97.7216809
6836,30.2023241,-97.7614132
6837,30.2247828,-97.7467565
6839,30.4095277,-97.7134474
6840,30.314501,-97.6646625
6841,30.2149853,-97.7281353
6842,30.3366578,-97.7262544
6843,30.40188,-97.7448069
6844,30.2381119,-97.7276603
6846,30.3244868,-97.7549327
6847,30.3111062,-97.7546594
6848,30.270383,-97.7359593
6849,30.3696835,-97.7054391
6850,30.3838982,-97.6859288
6851,30.263012,-97.7186523
6852,30.3066256,-97.662506
6853,30.3161365,-97.6572244
6854,30.3126895,-97.7110931
6855,30.3307432,-97.7151301
6858,30.279813,-97.7142837
6866,30.2208587,-97.6675252
6867,30.235204,-97.7679589
6868,30.256545,-97.7159191
6869,30.4314923,-97.6694691
6871,30.2085131,-97.644683
6873,30.4418657,-97.6604087
6874,30.1773547,-97.798285
6875,30.313694,-97.7317756
6876,30.2999362,-97.7298676
6880,30.4438294,-97.7722424
6881,30.2178825,-97.7344162
6882,30.1419278,-97.7963502
6886,30.266107,-97.7253047
6890,30.374714,-97.7156588
6891,30.231346,-97.886349
6893,30.2202353,-97.7554353
6894,30.2851365,-97.7260867
6896,30.3221888,-97.7044817
6898,30.2071486,-97.8353425
6899,30.3132728,-97.7385423
6900,30.1991746,-97.7646854
6903,30.2924619,-97.6526767
6904,30.2828744,-97.6808623
6905,30.3481893,-97.6990227
6907,30.3898675,-97.7102094
6909,30.2525561,-97.6862983
6913,30.309003,-97.7033954
6916,30.2628189,-97.7347116
6918,30.2439727,-97.8173479
6919,30.3135734,-97.7061714
6920,30.2725368,-97.7426252
6921,30.4452902,-97.6650435
6922,30.325465,-97.7057113
6923,30.1952489,-97.7768685
6924,30.2677206,-97.7510623
6925,30.2688656,-97.7387155
6929,30.3545224,-97.7130607
6930,30.3241733,-97.7175974
6931,30.2209177,-97.7553126
6932,30.2838841,-97.7410911
6933,30.2732724,-97.7314232
6935,30.3650799,-97.7103031
6937,30.2679287,-97.733199
6938,30.2369959,-97.7793142
6941,30.2756635,-97.7228157
6943,30.3678328,-97.6967416
6945,30.3334493,-97.6829819
6948,30.1696152,-97.7896885
6949,30.3446739,-97.6106483
6951,30.303938,-97.6978311
6953,30.3366655,-97.7021276
6954,30.2566722,-97.7471029
6955,30.3675065,-97.7151883
6956,30.2335864,-97.7350547
6958,30.2802396,-97.6921845
6960,30.3170108,-97.6888861
6962,30.3595905,-97.7147657
6963,30.3061355,-97.6807587
6965,30.3794145,-97.6744701
6966,30.2355274,-97.7240558
6967,30.2742195,-97.6904797
6969,30.3332843,-97.6995343
6971,30.1895519,-97.7628074
6972,30.1828065,-97.7617744
6973,30.3604809,-97.7911504
6974,30.24405,-97.8003386
6976,30.2679577,-97.7378876
6977,30.2407661,-97.7374178
6978,30.2202914,-97.6684149
6979,30.2366882,-97.7528454
6980,30.3737623,-97.6795172
6981,30.4796408,-97.7636312
6982,30.34473,-97.7060301
6983,30.2550005,-97.7084494
6984,30.324275,-97.7285356
6985,30.3068944,-97.7356803
6988,30.4178258,-97.7474856
6989,30.2357943,-97.7298735
6990,30.390758,-97.7427959
6992,30.3821679,-97.7240438
6993,30.2396428,-97.7265293
6999,30.2836195,-97.736988
7000,30.4164046,-97.7052825
7001,30.3824798,-97.8065332
7002,30.2598403,-97.7502212
7003,30.2411386,-97.71895
7006,30.4737868,-97.7900975
7007,30.2695021,-97.7352415
7008,30.3284227,-97.6726825
7009,30.2401806,-97.7528155
7011,30.3284184,-97.70461
7012,30.2758402,-97.6967856
7013,30.1405486,-97.7969781
7014,30.3624602,-97.6980335
7015,30.328399,-97.7289949
7017,30.2035042,-97.8095265
7019,30.4648323,-97.7944423
7020,30.3299539,-97.7066575
7021,30.3848858,-97.641269
7022,30.265252,-97.7432199
7023,30.2344278,-97.7354502
7024,30.3932959,-97.6213761
7026,30.3080476,-97.6885072
7027,30.2022124,-97.8071982
7028,30.4037019,-97.721792
7029,30.253298,-97.6957284
7032,30.2438789,-97.7795281
7033,30.3793661,-97.6753184
7035,30.3283952,-97.6917034
7036,30.2492096,-97.7496534
7037,30.2310706,-97.7780203
7039,30.2315113,-97.7253805
7040,30.2535429,-97.6977397
7041,30.2326208,-97.7300288
7043,30.2882321,-97.6965802
7045,30.3409204,-97.7158337
7047,30.2034778,-97.8063703
7048,30.2875656,-97.754252
7050,30.3276862,-97.6920018
7051,30.2803207,-97.6792023
7052,30.2699826,-97.7445791
7054,30.2680237,-97.7440011
7056,30.3656587,-97.7164215
7057,30.203162,-97.767806
7058,30.1942985,-97.7481646
7059,30.3071514,-97.6816057
7062,30.2630948,-97.6830596
7066,30.2886838,-97.6784906
7072,30.3672908,-97.6945965
7073,30.2643287,-97.7404058
7075,30.3044733,-97.6586097
7076,30.4266185,-97.6710574
7078,30.4321862,-97.7595547
7079,30.197795,-97.7574842
7081,30.3096896,-97.6803884
7082,30.3125419,-97.6556567
7085,30.2747266,-97.7430576
7086,30.4700697,-97.7971206
7088,30.2839367,-97.6767736
7089,30.3520497,-97.7126553
7090,30.3239614,-97.7092428
7092,30.3411472,-97.6987045
7093,30.1737221,-97.7545299
7094,30.2379675,-97.7217852
7096,30.4138497,-97.6732538
7099,30.2700604,-97.7447544
7100,30.4100049,-97.6773867
7101,30.2363715,-97.7005206
7102,30.2229627,-97.7050445
7103,30.2477342,-97.7307079
7105,30.1714163,-97.7878686
7109,30.1948728,-97.7767677
7111,30.2173058,-97.7986806
7115,30.2176566,-97.7441763
7116,30.3715489,-97.7164964
7117,30.3928462,-97.738609
7118,30.3212767,-97.6886202
7119,30.2319995,-97.6824401
7122,30.3113117,-97.7088165
7124,30.3419694,-97.6982951
7126,30.3952454,-97.7184676
7127,30.4064667,-97.6635478
7129,30.2516985,-97.7476005
7132,30.3322905,-97.7053922
7134,30.2163811,-97.7859015
7135,30.2734961,-97.7347189
7136,30.3175555,-97.740735
7139,30.4154617,-97.7027536
7140,30.3118786,-97.6659269
7141,30.4321992,-97.6693353
7142,30.2229286,-97.7645035
7143,30.3365307,-97.7064182
7144,30.4199912,-97.74248
7146,30.3043752,-97.6959553
7148,30.2717793,-97.7319831
7149,30.2449995,-97.7170303
7150,30.2297065,-97.7810621
7151,30.3598772,-97.7149323
7154,30.27029,-97.7346246
7155,30.2865273,-97.7256403
7156,30.2860646,-97.6708996
7157,30.2574769,-97.7432321
7158,30.3118386,-97.6538503
7161,30.3154827,-97.7375223
7165,30.2630902,-97.7358861
7167,30.2408447,-97.7250398
7168,30.2769406,-97.7699996
7169,30.2093456,-97.7553871
7170,30.2721417,-97.7338491
7172,30.3100388,-97.6775924
7173,30.2600987,-97.7349781
7176,30.1489296,-97.7924417
7179,30.2002111,-97.7470375
7183,30.2016822,-97.8626219
7185,30.2275712,-97.7588849
7186,30.2253417,-97.7914356
7187,30.4167823,-97.692461
7189,30.3605469,-97.6942006
7190,30.2272417,-97.745126
7192,30.2800679,-97.6849292
7193,30.3528045,-97.6924684
7195,30.3195534,-97.663597
7196,30.3163514,-97.707516
7197,30.2996625,-97.6400803
7198,30.2246501,-97.7036399
7199,30.3109047,-97.7046591
7204,30.3487589,-97.6939522
7208,30.2648441,-97.7412728
7209,30.2685561,-97.719833
7212,30.3213741,-97.7297932
7214,30.2664831,-97.7553031
7215,30.3923893,-97.7213782
7216,30.2239576,-97.747298
7217,30.271261,-97.7448236
7219,30.242896,-97.6882642
7220,30.295516,-97.7417961
7221,30.3190595,-97.7256552
7225,30.2017808,-97.7343713
7228,30.2759598,-97.7589444
7229,30.3463971,-97.7041676
7230,30.1942658,-97.7784586
7231,30.2713735,-97.7362495
7233,30.2039369,-97.7841588
7238,30.3608535,-97.726
7240,30.3171676,-97.7070817
7243,30.2381271,-97.7553252
7244,30.2319123,-97.8871993
7248,30.3492503,-97.6988542
7249,30.4374562,-97.7295617
7252,30.2410115,-97.7186525
7253,30.2877882,-97.6835955
7255,30.1854582,-97.7602855
7256,30.3099646,-97.7101908
7257,30.3638434,-97.6934728
7259,30.3413712,-97.699434
7260,30.2927049,-97.7420585
7263,30.3712011,-97.6674201
7265,30.3610987,-97.687874
7267,30.3682728,-97.726881
7268,30.2718779,-97.7525005
7270,30.2738166,-97.7608267
7271,30.3358944,-97.7047614
7272,30.3468184,-97.6776264
7273,30.208133,-97.7564929
7274,30.2998948,-97.6409233
7275,30.2774472,-97.7626123
7277,30.3148945,-97.7078251
7281,30.2773522,-97.684747
7283,30.2453812,-97.7284747
7285,30.394331,-97.7331565
7287,30.2899341,-97.7409096
7288,30.2181953,-97.6971049
7291,30.2371945,-97.7127565
7293,30.240377,-97.823045
7296,30.3086515,-97.7449048
7298,30.2179261,-97.8289518
7300,30.2464937,-97.7290814
7301,30.2785082,-97.7028128
7302,30.2398554,-97.7271064
7303,30.3174369,-97.6627362
7304,30.3542189,-97.7488006
7305,30.2765758,-97.7160319
7309,30.2653713,-97.7050497
7310,30.4202197,-97.7058322
7312,30.3848674,-97.6970658
7314,30.1775747,-97.8248125
7317,30.4047863,-97.7453096
7322,30.2722457,-97.7304369
7323,30.2614666,-97.6927868
7324,30.2490933,-97.7764821
7325,30.2811362,-97.6861865
7326,30.420008,-97.7487694
7328,30.3472814,-97.7842016
7334,30.2539665,-97.7076538
7335,30.4270666,-97.7127421
7336,30.3871666,-97.7119579
7337,30.2704846,-97.7390744
7338,30.2025937,-97.7636098
7342,30.3159741,-97.7561492
7344,30.1881214,-97.7567701
7346,30.3165173,-97.6632182
7347,30.3428244,-97.8019022
7348,30.2336124,-97.7419019
7349,30.2446012,-97.7351638
7350,30.3583067,-97.7300649
7351,30.3691029,-97.6840321
7352,30.3893851,-97.6472823
7353,30.3926712,-97.6222725
7354,30.3788571,-97.8038589
7355,30.4144743,-97.7444085
7356,30.275588,-97.6804351
7357,30.2922433,-97.6951617
7358,30.2060758,-97.7718482
7360,30.212665,-97.7485471
7361,30.3717111,-97.6802112
7362,30.2528026,-97.7537992
7364,30.2904917,-97.7471349
7365,30.3687483,-97.7180822
7366,30.2510188,-97.7493515
7368,30.3597233,-97.7113083
7370,30.2203574,-97.7550774
7373,30.3364336,-97.7063765
7374,30.2628511,-97.7564615
7375,30.3478669,-97.707711
7377,30.3504817,-97.7018998
7379,30.3407018,-97.7103856
7382,30.3944951,-97.7074501
7383,30.2799853,-97.7119498
7384,30.1979342,-97.8420777
7385,30.3171293,-97.7406006
7386,30.3757148,-97.6784357
7388,30.4025125,-97.7446662
7389,30.300297,-97.6614609
7390,30.4585461,-97.7920014
7391,30.2700527,-97.7416526
7394,30.239934,-97.753956
7396,30.3378867,-97.7097773
7397,30.347959,-97.6766563
7399,30.2732677,-97.7329506
7401,30.2485895,-97.8863017
7402,30.3682051,-97.7273396
7403,30.4338786,-97.7646767
7405,30.2702493,-97.6952177
7408,30.1906204,-97.7641087
7412,30.218234,-97.7352017
7414,30.4333482,-97.7618121
7415,30.1748163,-97.8880715
7416,30.3756333,-97.6669518
7417,30.397677,-97.705152
7418,30.4148654,-97.7073491
7419,30.2397773,-97.7251636
7421,30.2811263,-97.7313604
7425,30.3230207,-97.6880936
7426,30.2346584,-97.6266448
7427,30.3326527,-97.7223105
7428,30.3126457,-97.6614233
7430,30.2286839,-97.703188
7431,30.2403562,-97.7612714
7432,30.3915681,-97.7008484
7433,30.3932125,-97.7192588
7434,30.2811209,-97.7418149
7436,30.2708939,-97.681144
7438,30.3784572,-97.7095966
7439,30.1875221,-97.7935385
7441,30.3437454,-97.6982561
7445,30.2799728,-97.770613
7446,30.2493136,-97.7136029
7447,30.4058651,-97.7446619
7449,30.2275026,-97.7694493
7450,30.3314867,-97.6569572
7453,30.2774069,-97.728745
7454,30.2777521,-97.7349117
7455,30.2623947,-97.7327809
7456,30.2012014,-97.7951515
7457,30.1976997,-97.6444836
7459,30.2225165,-97.6875143
7462,30.3311924,-97.6895722
7463,30.2833061,-97.7022036
7464,30.2648978,-97.7586691
7468,30.2149625,-97.715019
7471,30.1688728,-97.7867929
7472,30.2775089,-97.7517289
7474,30.2109123,-97.8171418
7475,30.3339034,-97.7664094
7478,30.2596143,-97.7028872
7479,30.2005126,-97.7632409
7480,30.32407,-97.6892284
7482,30.262386,-97.6922895
7483,30.2207101,-97.80756
7484,30.2036173,-97.7988212
7485,30.3052645,-97.6602836
7486,30.2708001,-97.7120028
7487,30.324509,-97.7146366
7489,30.27046,-97.7426144
7490,30.2532397,-97.8265248
7491,30.2727289,-97.7472336
7492,30.2690048,-97.7373049
7493,30.2317827,-97.743636
7494,30.2914159,-97.6796008
7496,30.3753611,-97.6660299
7499,30.3623321,-97.7561538
7501,30.2084172,-97.7393764
7505,30.4406398,-97.7762854
7506,30.2378246,-97.7833594
7507,30.2439385,-97.7274524
7509,30.1470887,-97.7939205
7511,30.2063564,-97.8636961
7512,30.2882476,-97.7248903
7513,30.3221249,-97.7115691
7514,30.2931491,-97.7456628
7517,30.2029119,-97.768506
7519,30.2363963,-97.7917591
7521,30.2168052,-97.7543235
7523,30.2178929,-97.7517926
7524,30.2283466,-97.7690183
7526,30.2701599,-97.7381167
7527,30.3400862,-97.6994088
7530,30.2070295,-97.7741534
7532,30.2922048,-97.6273573
7533,30.2059515,-97.7587961
7534,30.3317035,-97.7274346
7535,30.3218199,-97.6884151
7536,30.2608224,-97.7477775
7538,30.3529593,-97.7075058
7541,30.2875842,-97.7622916
7542,30.3336473,-97.7002029
7543,30.2727674,-97.7738082
7546,30.3911314,-97.7096039
7547,30.2679963,-97.7377566
7549,30.2458263,-97.7820235
7550,30.3645887,-97.6945372
7551,30.313431,-97.6571378
7552,30.27854,-97.7451703
7556,30.2706586,-97.7401946
7557,30.4132519,-97.6722802
7559,30.247456,-97.7668129
7560,30.217368,-97.7040883
7561,30.3591234,-97.7096754
7562,30.2543621,-97.7477952
7563,30.2663827,-97.7325087
7564,30.1723238,-97.7380091
7565,30.3811864,-97.6804771
7566,30.2048896,-97.8044652
7567,30.1869404,-97.8157462
7568,30.1945031,-97.7644772
7571,30.1783345,-97.7635585
7573,30.2537965,-97.8012741
7575,30.3645895,-97.7097265
7576,30.2557453,-97.7422013
7577,30.2213274,-97.8370818
7578,30.2332526,-97.7152834
7580,30.3168579,-97.7126474
7581,30.4107565,-97.677953
7582,30.1930612,-97.7396145
7585,30.2611084,-97.6990318
7586,30.3394774,-97.6824104
7588,30.1692192,-97.7860938
7593,30.3729381,-97.691419
7594,30.2688588,-97.7097456
7595,30.2788068,-97.7669142
7596,30.375796,-97.6908966
7597,30.3220838,-97.7533325
7598,30.3804803,-97.7245018
7599,30.3619494,-97.6875176
7600,30.3823695,-97.6908942
7601,30.3875712,-97.6935942
7602,30.4601416,-97.789791
7603,30.2182084,-97.797596
7605,30.2003101,-97.7462243
7609,30.2880385,-97.7489183
7611,30.3162742,-97.6561808
7615,30.2909921,-97.7224423
7618,30.1991787,-97.7762928
7619,30.3107864,-97.7275556
7620,30.4474514,-97.7774728
7622,30.4555059,-97.7948658
7626,30.3045024,-97.7135598
7627,30.1909037,-97.768084
7628,30.3266793,-97.6942582
7629,30.418088,-97.7449398
7630,30.225802,-97.7029434
7631,30.2361091,-97.7189974
7632,30.369158,-97.6997948
7633,30.4427107,-97.6617565
7634,30.2864424,-97.7166169
7635,30.2770151,-97.7309864
7636,30.2782015,-97.6670793
7637,30.2593619,-97.7025139
7640,30.2724888,-97.7142891
7641,30.3099854,-97.695653
7642,30.3626461,-97.6928935
7643,30.3095042,-97.7390589
7645,30.3592471,-97.7848336
7646,30.3603558,-97.6933336
7647,30.2616934,-97.736852
7649,30.2755275,-97.7419968
7653,30.4108094,-97.6795794
7654,30.2288386,-97.7248763
7656,30.2696562,-97.7326708
7657,30.4397042,-97.7596078
7662,30.2100171,-97.8685519
7663,30.2342622,-97.8308752
7664,30.3935111,-97.7224424
7665,30.2989009,-97.6253439
7666,30.2749026,-97.7562919
7668,30.2538582,-97.7070675
7670,30.1797913,-97.6156834
7671,30.2594322,-97.876006
7672,30.1972236,-97.7421149
7674,30.2305241,-97.7856552
7675,30.2002717,-97.6936741
7676,30.2600402,-97.80617
7678,30.1692572,-97.7877292
7679,30.2003698,-97.7752005
7680,30.2675521,-97.7234691
7682,30.1832221,-97.7606901
7684,30.2320508,-97.730269
7687,30.2879223,-97.7625583
7688,30.3294507,-97.6902033
7690,30.2209678,-97.7564355
7691,30.1907808,-97.7667543
7692,30.3258433,-97.6792087
7695,30.2703967,-97.7845808
7696,30.2673538,-97.7393011
7697,30.1724868,-97.8006569
7700,30.2875849,-97.6591094
7704,30.2610651,-97.7266353
7708,30.3543928,-97.6990816
7709,30.3276341,-97.6946823
7711,30.2054543,-97.8071609
7713,30.2133524,-97.8036293
7714,30.3123466,-97.6819891
7715,30.3270508,-97.7262667
7716,30.3890542,-97.6489508
7717,30.2903162,-97.6968117
7718,30.3400662,-97.6930866
7719,30.2127945,-97.726307
7720,30.3711493,-97.7086536
7721,30.3120091,-97.7095615
7723,30.2114031,-97.783281
7724,30.2745038,-97.7427879
7726,30.2308597,-97.7421943
7727,30.3533165,-97.7190682
7732,30.2649039,-97.7359451
7733,30.460009,-97.7905977
7734,30.2011665,-97.7385262
7737,30.3016911,-97.681575
7738,30.2775299,-97.7306018
7740,30.353129,-97.7955873
7741,30.2205471,-97.7492039
7743,30.2297427,-97.7263215
7744,30.2316604,-97.7118013
7745,30.2055317,-97.6360548
7748,30.261325,-97.7469244
7749,30.3157177,-97.6903322
7750,30.3062737,-97.7021448
7751,30.2401078,-97.7247778
7752,30.2605355,-97.7492362
7753,30.3652809,-97.7475622
7755,30.3672111,-97.683123
7757,30.3206782,-97.6600279
7758,30.4427468,-97.6636252
7759,30.2282315,-97.693499
7760,30.2880912,-97.6607022
7761,30.2644957,-97.7511263
7762,30.2677491,-97.7330232
7764,30.2591663,-97.7237465
7765,30.2601016,-97.7234836
7766,30.3098173,-97.6759312
7768,30.2868403,-97.6839099
7769,30.3488011,-97.6957333
7771,30.3690134,-97.7376358
7772,30.447794,-97.7884884
7773,30.1983242,-97.7653445
7775,30.1716687,-97.7950377
7777,30.4083094,-97.7185765
7778,30.2713544,-97.7064362
7781,30.3623173,-97.7156336
7782,30.272412,-97.773919
7784,30.2305093,-97.7675515
7785,30.4221279,-97.7023083
7789,30.3529265,-97.712492
7790,30.2429612,-97.6867578
7791,30.2220781,-97.7577582
7792,30.2239046,-97.8353937
7793,30.2518123,-97.7531034
7794,30.3267871,-97.683352
7796,30.2866108,-97.7514982
7802,30.2775002,-97.7330711
7804,30.311761,-97.6542202
7806,30.1761126,-97.8084977
7807,30.3944995,-97.724792
7808,30.3220798,-97.6883509
7812,30.2203617,-97.7855273
7815,30.3374584,-97.7016304
7817,30.2025437,-97.7979375
7818,30.2868783,-97.6589895
7821,30.2881174,-97.681425
7823,30.3454697,-97.7135476
7826,30.2784531,-97.7020063
7827,30.2728502,-97.681049
7828,30.2544134,-97.7122829
7831,30.4101898,-97.6774165
7832,30.2249998,-97.7632734
7833,30.2440512,-97.8910446
7834,30.3319455,-97.7041239
7835,30.2686505,-97.7547636
7836,30.1973139,-97.7369294
7839,30.2739726,-97.7444024
7841,30.3178891,-97.690799
7842,30.4016954,-97.6540849
7843,30.4150638,-97.6508478
7844,30.2507704,-97.7453571
7845,30.3278243,-97.6768524
7846,30.275019,-97.731018
7847,30.3458947,-97.7047489
7848,30.2740049,-97.7488599
7852,30.2091653,-97.8341092
7853,30.3722585,-97.6960846
7854,30.4210644,-97.6728706
7855,30.3871688,-97.7345044
7856,30.3779125,-97.6592406
7857,30.2688262,-97.7336469
7858,30.3692449,-97.7181575
7860,30.2291282,-97.7535668
7863,30.1650628,-97.7922866
7864,30.3200863,-97.7213793
7865,30.2296094,-97.7269363
7866,30.2071373,-97.8765573
7867,30.2685578,-97.729234
7871,30.2340674,-97.7653158
7873,30.2980682,-97.6364608
7875,30.3753883,-97.6352375
7876,30.2731169,-97.7553002
7878,30.2716179,-97.7479256
7881,30.2686417,-97.7511866
7882,30.3346489,-97.7025029
7885,30.3325326,-97.7148025
7886,30.3235332,-97.7181727
7887,30.2675862,-97.7293363
7889,30.4239358,-97.7022177
7893,30.4196104,-97.7020025
7894,30.2922492,-97.7601168
7895,30.2246858,-97.7415523
7896,30.2523778,-97.7401121
7897,30.3520782,-97.6998171
7899,30.1592358,-97.7741149
7900,30.2315437,-97.7850613
7901,30.3529628,-97.6916078
7902,30.2373718,-97.7268377
7903,30.3740495,-97.679706
7905,30.3277399,-97.6962139
7906,30.3141123,-97.6497326
7907,30.2533653,-97.7308951
7908,30.3807149,-97.6793576
7909,30.2917302,-97.7589263
7911,30.229322,-97.7726822
7914,30.2078016,-97.8582097
7915,30.4190145,-97.745191
7916,30.270869,-97.737277
7917,30.2646468,-97.7029845
7919,30.2733503,-97.7069301
7921,30.2914524,-97.7226232
7927,30.1956276,-97.7289232
7928,30.3759417,-97.7118031
7930,30.4786114,-97.7991629
7931,30.2635026,-97.7299122
7932,30.2133801,-97.8029446
7933,30.2152178,-97.7693668
7934,30.3206806,-97.7554973
7935,30.1815348,-97.7517446
7936,30.2076136,-97.7582927
7937,30.3360892,-97.7163009
7938,30.3604412,-97.6865345
7942,30.3080636,-97.7120493
7944,30.1704862,-97.7817651
7945,30.2907631,-97.7490038
7946,30.2997532,-97.6458402
7947,30.2441231,-97.7844728
7951,30.3128227,-97.687457
7952,30.2660998,-97.7420312
7956,30.2286409,-97.7056469
7958,30.29953,-97.7018944
7959,30.238117,-97.7275081
7961,30.2868173,-97.7256959
7962,30.4321153,-97.6961734
7964,30.3855815,-97.723244
7966,30.25794,-97.719851
7968,30.2330689,-97.7328642
7970,30.4620902,-97.7972258
7971,30.3642896,-97.6940347
7972,30.3312502,-97.699463
7973,30.2242663,-97.7626342
7974,30.3100897,-97.6891011
7977,30.2744314,-97.6850236
7979,30.4324391,-97.7610555
7980,30.2677823,-97.7441723
7981,30.2667139,-97.7481964
7983,30.3052373,-97.7151976
7984,30.2677628,-97.6946773
7985,30.3593198,-97.6116685
7986,30.278905,-97.6995032
7987,30.1952442,-97.7382198
7988,30.3961256,-97.7233329
7989,30.2924358,-97.6930266
7990,30.175243,-97.8134964
7991,30.4050675,-97.6704721
7992,30.2083639,-97.7739027
7993,30.2475685,-97.7809796
7995,30.1617242,-97.775046
7996,30.1590135,-97.7290109
7999,30.229655,-97.7345904
8002,30.2921596,-97.7216945
8004,30.2838965,-97.7494665
8005,30.1918498,-97.7451274
8006,30.4438565,-97.7817486
8007,30.261719,-97.7090873
8008,30.3589604,-97.7036
8009,30.3133455,-97.7146574
8010,30.0612364,-97.8332226
8013,30.1455664,-97.8024571
8014,30.1932951,-97.733789
8015,30.2584413,-97.7363882
8018,30.3026287,-97.7389489
8019,30.391951,-97.7333825
8020,30.3098776,-97.6956306
8023,30.4187019,-97.7053119
